S14.170	late	उशीर	uɕiːr		Don't come late, otherwise you won't get any cake.
S14.180	now	आत्ता	aːt̪t̪aː		I was sick last week, but I'm fine now.
S14.190	immediately	लगेच	lagetʃ		Come here immediately!
S14.210	fast	भराभर	bʱaraːbʱar		That man runs as fast as a horse.
S14.220	slow	हळू	haɭuː		That horse runs as slow as a human.
S14.230	to hurry	त्वरा करणे	t̪varaː karaɳe		Please hurry, or we'll be late.
S14.240	to be late	उशीर होणे	uɕiːr hoɳe		We expected her by 10 o'clock, but she was late.
S14.250	to begin	आरंभ करणे	aːrambʱ karaɳe		I began the work yesterday.
S14.2510	the beginning	सुरवात	suravaːt̪		At the beginning it was difficult, but now it's easier.
S14.252	to last	असणे	asaɳe		The dry season lasts three months.
S14.260	the end(2)	अंत, शेवट	an̪t̪, ɕevaʈ		At the end of the harvest there is a celebration.
S14.270	to finish	समाप्त करणे, संपवणे	samaːpt̪a   karaɳe,  sampavaɳe		I began building my house five years ago, but only finished it this year.
S14.280	to cease	थांबवणे	t̪ʰaːmbavaɳe		The two sides promised to cease all hostile acts against each other.
S14.290	ready	तयार, सज्ज	t̪ajaːr, sadʒdʒa		I'm ready to go, but my husband is still in the shower.
S14.310	always	नेहमी, सर्वदा	n̪ehamiː, sarvad̪aː		He always comes late.
S14.320	often	अनेकदा, वारंवार	an̪ekd̪aː, vaːrn̪vaːr		He often comes late, but today he's on time.
S14.330	sometimes	कधी कधी, केव्हा तरी	kad̪ʱiː kad̪ʱiː , kevʱaː t̪ariː		Sometimes he comes late, but more often he's on time.
S14.331	soon	लवकर	lavakar		Don't go yet, he'll be here soon.
S14.332	for a long time	खुप वेळपासून	kʰup veɭaːpaːsuːn̪		He waited for a long time, but she never came.
S14.340	never	कधीही नाही	kad̪ʱiːhiː n̪aːhiː		I never eat pork.
S14.350	again	परत	parat̪		I was there yesterday, but today I'm going again.
S14.410	the day(1)	दिवस	d̪ivas		The days are very hot here, but the nights are cool.
S14.4110	the day(2)	दिवस	d̪ivas		I am staying here for two days.
S14.420	the night	रात्र	raːt̪ra		The days very hot here, but the nights are cool.
S14.430	the dawn	प्रभात	prabʱaːt̪		The sun comes up at dawn.
S14.440	the morning	सकाळ	sakaːɭ		The children go to school in the morning.
S14.450	the midday	मध्यान्ह	mad̪ʱjaːn̪ha		We prefer having dinner at midday rather than in the evening.
S14.451	the afternoon	दुपार	d̪upaːr		In the aftertoon I like to take a nap.
S14.460	the evening	सांयकाळ, संध्याकाळ	saːn̪jakaːɭ, san̪d̪ʱjakaːɭ		We prefer having dinner at midday rather than in the evening.
S14.470	today	आज	aːdʒ		He's not in today, please call again tomorrow morning.
S14.480	tomorrow	उद्या	ud̪jaː		He's not in today, please call again tomorrow morning.
S14.481	the day after tomorrow	परवा	parvaː		She's leaving tomorrow and coming back the day after tomorrow.
S14.490	yesterday	काल	kaːl		She left the day before yesterday and arrived yesterday.
S14.491	the day before yesterday	परवा	parvaː		She left the day before yesterday and arrived yesterday.
S14.510	the hour	तास	t̪aːs		The day here lasts 15 hours in midsummer.
S14.530	the clock	घड्याळ	gʱaɖjaːɭ		That clock on the wall was bought by my grandfather.
S14.610	the week	आठवडा	aːʈʰavaɖa		I'm planning to stay for a week or two.
S14.620	Sunday	रविवार	ravivaːr		On Sunday we go to church.
S14.630	Monday	सोमवार	somavaːr		On Monday we go to work.
S14.640	Tuesday	मंगळवार	maŋgaɭvaːr		On Tuesday we're having a party.
S14.650	Wednesday	बुधवार	bud̪ʱavaːr		On Wednesday there is a holiday.
S14.660	Thursday	गुरुवार	guruvaːr		On Thursday my mother is arriving.
S14.670	Friday	शुक्रवार	ɕukravaːr		On Friday we go to the mosque.
S14.680	Saturday	शनिवार	ɕan̪ivaːr		On Saturday we go to the synagogue.
S14.710	the month	महिना	mahin̪aː		There are twelve months in a year.
S14.730	the year	वर्ष	varʂa		A year normally lasts 365 days.
S14.740	the winter	हिवाळा	hivaːɭaː		The winters are very cold here.
S14.750	the spring(2)	वसंत	vasan̪t̪ 		The tree blooms in the spring.
S14.760	the summer	उन्हाळा	un̪haːɭaː		The summers are very hot here.
S14.770	the autumn/fall	शरद	ɕarad̪ 		In the autumn it gets cooler.
S14.780	the season	ऋतू	rit̪uː		There are only two seasons here, the dry season and the wet season.
S14.99902	long ago	खूप पूर्वी	kʰuːp puːrviː		
S14.99903	New Year	नवीन वर्ष	n̪aviːn̪ varʂ		
S14.99905	the period	कालखंड, अवधी, मुदत	kaːlakʰan̪ɖ, avad̪ʱiː, mud̪at̪		
S15.210	to smell(1)	वास घेणे	vaːs gʱeɳe		The flower smells pleasant.
S15.212	to sniff	हुंगणे	huŋgaɳe		He opened the milk and sniffed it.
S15.220	to smell(2)	वास येणे 	vaːs jeɳe		I think I smell gas!
S15.250	fragrant	सुवासिक	suvaːsik		--
S15.260	stinking 	उग्र, घाण वास	ugra, gʱaɳ vaːs		--
S15.310	to taste	चव	tʃav		This soup tastes very good.
S15.350	sweet	गोड	goɖ 		The ripe fruit is sweet.
S15.360	salty	खारट	kʰaːraʈ		The soup is too salty, add some water.
S15.370	bitter	कडू, कडवट	kaɖuː, kaɖavaʈ		The medicine is bitter, take it with honey.
S15.380	sour	आंबट 	aːmbaʈ		Sprinkle a little sugar over the strawberries if they are sour.
S15.390	brackish	किंचित खारट पाणी	kin̪tʃit̪ kʰaːraʈ paːɳi		brackish water
S15.410	to hear	ऐकणे, श्रवण करणे	ɛkaɳe, ɕravaɳ karaɳe		I heard the sound of rain splashing on the window.
S15.420	to listen	ऐकणे	ɛkaɳe		Listen to the strange noise in the engine.
S15.440	the sound or noise	ध्वनी, आवाज	d̪ʱvan̪iː, aːvaːdʒ		There were strange sounds coming from the next room.
S15.450	loud	मोठा आवाज, कर्कश	moʈʰaː aːvaːdʒ, karkaɕ		The music is very loud.
S15.460	quiet	शांत, गप्प	ɕaːn̪t̪, gappa		We have to be quiet so as not to wake the baby.
S15.510	to see	बघणे, पहाणे	bagʰaɳe,  paʰaːɳe		I see a house in the distance.
S15.520	to look	दिसणे, पहाणे	d̪isaɳe, pahaːɳe		I'm looking but I can't see the house.
S15.550	to show	दाखवणे	d̪aːkʰavaɳe		She showed me her house.
S15.560	to shine	चकाकणे	tʃakaːkaɳe		That lamp is shining in my eyes.
S15.570	bright	तेजस्वी, चकचकीत	t̪edʒasviː, tʃakatʃakiːt̪		I awoke from the bright sunlight.
S15.610	the colour/color	रंग	raŋg		My shirt is red, but I'd prefer a different colour.
S15.620	light(2)	प्रकाश, उजेड	prakaːɕ, udʒeɖ 		--
S15.630	dark	अंधार	an̪d̪ʱaːr		It is dark in the room because the lamp is broken.
S15.640	white	पांढरा	pan̪ːd̪ʱaraː		(snow)
S15.650	black	काळा	kaːɭaː		(charcoal)
S15.660	red	लाल	laːl		(blood)
S15.670	blue	निळा	n̪iɭaː		(sky)
S15.680	green	हिरवा	hiravaː		(leaves)
S15.690	yellow	पिवळा	pivaɭaː		(yolk of chicken egg)
S15.710	to touch	स्पर्श करणे	sparɕa karaɳe		The child wanted to touch everything.
S15.712	to pinch	चिमटा काढणे	tʃimaʈa kaːɖʱaɳe		Mum, the boy pinched me!
S15.720	to feel	स्पर्श करणे	sparɕa karaɳe		Feel (the quality of) this cloth!
S15.740	hard	कठीण, कडक	kaʈʰiːɳ, kaɖak		Diamond is the hardest substance known to man.
S15.750	soft	मउ	mau		a soft pillow
S15.760	rough(1)	खरबरित 	kʰarabarit̪		Her hands were rough from hard work.
S15.770	smooth	सपाट, गुळगुळीत	sapaːʈ, guɭaguɭiːt̪		smooth skin
S15.780	sharp	तीक्ष्ण, धारदार	t̪iːkɕaɳ, d̪ʱarad̪aːr		The knife is very sharp.
S15.790	blunt	बोथट	bot̪ʰaʈ		This knife is blunt and does not cut well.
S15.810	heavy	जड, वजनदार	dʒaɖ, vadʒan̪ad̪aːr		The suitcase is too heavy for me to carry.
S15.820	light(1)	हलके	halake		You can carry this bag, it's fairly light.
S15.830	wet	ओले	ole		He fell into the water, so his clothes are now wet.
S15.840	dry	कोरडे	koraɖe		The clothes were in the sun for a long time and are now dry.
S15.850	hot	गरम	garam		It's better to do the work now because later it'll be too hot.
S15.851	warm	उबदार	ubaːd̪aːr		The sun is shining and there's no wind, so it's warm and you can go out without a coat.
S15.860	cold	थंड	t̪ʰan̪ɖ		It's cold outside, so you need warm clothes.
S15.870	clean	निर्मळ	n̪irmaɭ		I washed my hands, so now they are clean.
S15.880	dirty	मलिन, घाणेरडी	malin̪, gʱaɳeraɖiː		My hands are dirty from the work, so I need to wash them before the meal.
S15.890	wrinkled	सुरकुतलेला	surkut̪alelaː		the wrinkled face of a 90-year old man
S15.99901	brown	तपकीरी	t̪apakiːriː		
S15.99902	grey	करडा	karaɖaː		
S15.99903	orange	केशरी	keɕariː		
S15.99904	pink	गुलाबी	gulaːbiː		
S15.99906	violet	जांभळा 	dʒaːmbʱaɭaː		
S16.110	the soul or spirit	आत्मा	aːt̪maː		--
S16.150	surprised or astonished	चकित, आश्चर्यचकित	tʃakit̪, aːɕatʃarjatʃakit̪		--
S16.180	the good luck	भाग्य	bʱaːgja		--
S16.190	the bad luck	दुर्भlग्य	d̪urbʱaːgja		--
S16.230	happy	आनंदी	aːn̪an̪d̪iː		--
S16.250	to laugh	हसणे	hasaɳe		--
S16.251	to smile	-	-		--
S16.260	to play	खेळणे	kʰeɭaɳe		--
S16.270	to love	प्रेम करणे	prem karaɳe		I love you.
S16.290	to kiss	चुंबन घेणे	tʃumban̪ gʱeɳe		--
S16.300	to embrace	अलिंगन देणे	aliŋgan̪ d̪eɳe		--
S16.310	the pain	यातना	jaːt̪an̪aː		--
S16.320	the grief	शोक	ɕok		--
S16.330	the anxiety	चिंता, काळजी, आतुरता	tʃin̪t̪aː, kaːɭadʒiː, aːt̪urat̪aː		--
S16.340	to regret or be sorry	दुːख वाटणे	d̪uhkʰa vaːʈaɳe		I regret my mistake./I am sorrry about my mistake.
S16.350	the pity	दया, करुणा	d̪ajaː, karuɳaː		--
S16.370	to cry	रडणे	raɖaɳe		--
S16.380	the tear	अश्रू	aɕruː		--
S16.390	to groan	त्रागा करणे	t̪raːgaː karaɳe		--
S16.410	to hate	द्वेष करणे	d̪veʂ karaɳe		--
S16.420	the anger	राग, संताप, क्रोध	raːg, san̪t̪aːp, krod̪ʱ		--
S16.440	the envy or jealousy	मत्सर, हेवा	mat̪sar, hevaː		--
S16.450	the shame	लाज, शरम	laːdʒ, ɕaram		--
S16.480	proud	अभिमान	abʱimaːn̪		--
S16.510	to dare	आव्हान देणे	aːvhaːn̪ d̪eɳe		--
S16.520	brave	शूर, धीट	ɕuːr, d̪ʱiːʈ		--
S16.530	the fear	भीती	bʱiːt̪iː		--
S16.540	the danger	संकट, धोका	saŋkaʈ, d̪ʱokaː		--
S16.620	to want	ईच्छI होणे	iːtʃtʃʰaː hoɳe		--
S16.622	to choose	निवडणे	n̪ivaɖaɳe		--
S16.630	to hope	आशा असणे	aːɕaː asaɳe		--
S16.650	faithful	विश्वासू	viɕvaːsuː		--
S16.660	true	सत्य	sat̪ja		--
S16.670	to lie(2)	खोटं बोलणे	kʰoʈa bolaɳe		--
S16.680	the deceit	फसवणूक, लबाडी	pʰasavaɳuːk		--
S16.690	to forgive	क्षमा करणे	ɕamaː karaɳe		--
S16.710	good	चांगला	tʃaːŋgalaː		--
S16.720	bad	वाईट	vaːiːʈ		--
S16.730	right(2)	बरोबर, अचूक	barobar, atʃuːk		--
S16.740	wrong	चुकीचा	tʃuːkiːtʃaː		--
S16.760	the fault	दोष, चूक	d̪oʂ, tʃuːk		It's your fault we missed the bus!
S16.770	the mistake	चूक	tʃuːk		--
S16.780	the blame	दोष, ठपका	d̪oʂ, ʈʰapakaː		--
S16.790	the praise	स्तुती करणे	st̪ut̪iː karaɳe		--
S16.810	beautiful	सुंदर	sun̪d̪ar		--
S16.820	ugly	कुरूप	kuruːp		--
S16.830	greedy	अधाशी	ad̪ʱaːɕi		--
S16.840	clever	कुशल, हुशार	kuɕal, huɕaːr		--
S16.99903	thank you!	धन्यवाद, आभारी आहे	d̪ʱan̪javaːd̪, aːbʱaːriː aːhe		
S16.99914	wild	रानटी, जंगली	raːn̪aʈiː, dʒaŋgaliː		
S17.110	the mind	मन	man̪		I don't know what's going on in her mind.
S17.130	to think(1)	विचार करणे	vitʃaːr karaɳe		You should think first before speaking.
S17.140	to think(2)	विचार करणे	vitʃaːr karaɳe		I think that this is not right.
S17.150	to believe	विश्वास ठेवणे, खरे मानणे	viɕvaːs ʈʰevaɳe, kʰare man̪aɳe		You shouldn't believe everything you read.
S17.160	to understand	समजणे	samadʒaɳe		I do not understand why they left us so early.
S17.170	to know	माहीत असणे	maːhiːt̪ asaɳe		They know that we are coming today.
S17.171	to guess	तर्क करणे	t̪ark karaɳe		Guess how much money I have.
S17.172	to imitate	अनुसरणे	an̪usaraɳe		--
S17.180	to seem	दिसणे	d̪isaɳe		The house seems to be empty.
S17.190	the idea	विचार, कल्पना	vitʃaːr, kalpan̪aː		--
S17.210	wise	हुशार	huɕaːr		--
S17.220	stupid	मूर्ख, नीरस	muːrkha, n̪iːras		--
S17.230	mad	वेडा	veɖaː		--
S17.240	to learn	शिकणे, समजणे	ɕikaɳe, samadʒaɳe		Where did you learn to cook so well?
S17.242	to study	अभ्यास करणे	abʱjaːs karaɳe		I have to study for my test.
S17.250	to teach	शिकवणे	ɕikavaɳe		--
S17.260	the pupil	विद्यार्थी, छात्र	vid̪jaːrt̪ʰiː, tʃʰaːtra		There are 10 pupils in the class, aged 6-7.
S17.270	the teacher	शिक्षक	ɕikɕak		--
S17.280	the school	शाळा	ɕaːɭaː		The children go to school every morning.
S17.310	to remember	आठवणे	aːʈʰavaɳe		Do you remember the name of your first teacher?
S17.320	to forget	विसरणे	visaraɳe		--
S17.340	clear	निर्मळ	n̪irmaɭ		a clear explanation
S17.350	obscure	विचित्र	vitʃitra		an obscure reason
S17.360	secret	गुपित	gupit̪		--
S17.370	certain	खात्री असलेला	kʰaːtriː asalelaː		It is certain that the theft occurred during the night.
S17.380	to explain	समजावून सांगणे	samadʒavuːn̪ saːŋgaɳe		--
S17.410	the intention	हेतू, उद्देश	het̪uː, ud̪d̪eɕ		It was not his intention to wake the baby up.
S17.420	the cause	कारण,मूळ	kaːraɳ, muːɭ		What was the cause of the accident?
S17.430	the doubt	शंका	ɕaŋkaː		--
S17.440	to suspect	तर्क असणे	t̪ark asaɳe		The police suspected that he was a drug dealer.
S17.441	to betray	विश्वासघात करणे	viɕvaːsgʱaːt̪  karaɳe		--
S17.450	the need or necessity	गरज	garadʒ		--
S17.460	easy	सोपे	sope		--
S17.470	difficult	कठीण	kaʈʰiːɳ		--
S17.480	to try	प्रयत्‍न करणे	prajat̪n̪a karaɳe		--
S17.490	the manner	घडणे	gʱaɖaɳe		--
S17.510	and	आणि	aːɳiː		--
S17.520	because	कारण की	kaːraɳ kiː		--
S17.530	if	जर	dʒar		--
S17.540	or	अथवा, किंवा	at̪ʰavaː, kin̪vaː		--
S17.550	yes	हो	ho		--
S17.560	no	नाही	n̪aːhiː		--
S17.610	how?	कसे	kase		--
S17.620	how many?	किती	kit̪i		--
S17.630	how much?	किती	kit̪i		--
S17.640	what?	काय	kaːj		What is that thing on the table?
S17.650	when?	केव्हा	kevhaː		--
S17.660	where?	कुठे	kuʈʰe		--
S17.670	which?	कुठला	kuʈʰalaː		--
S17.680	who?	कोण	koɳ		--
S17.690	why?	का	kaː		--
S17.99903	the same	समान, सारखा	samaːn̪, saːrakʰaː		
S18.110	the voice	आवाज	aːvaːdʒ		--
S18.120	to sing	गाणे	gaːɳe		--
S18.130	to shout	ओरडणे	oraɖaɳe		Be careful, he shouted, "a lion!"
S18.150	to whisper	कुजबुजणे	kudʒbudʒɳe		--
S18.160	to mumble	पुटपुटणे	puʈpuʈɳe		The little boy mumbled something about wanting to go to the toilet.
S18.170	to whistle	शिटी वाजवणे	ɕiʈi vadʒavaɳe		--
S18.180	to shriek	किंचाळणे	kin̪tʃaːɭaɳe		--
S18.190	to howl	आक्रोश, आरोळी	aːkroɕ, aːroɭiː		--
S18.210	to speak or talk	बोलणे	bolaɳe		--
S18.211	to stutter or stammer	पुटपुटणे, अडखळत बोलणे	puʈpuʈaɳe, aɖakʰaɭat̪ bolaɳe		--
S18.220	to say	सांगणे	saːŋgaɳe		She said she'd be late.
S18.221	to tell	कथन करणे	kat̪ʰan̪ karaɳe		Our grandmother told us a story.
S18.222	the speech	भाषण	bʱaːɕaɳ		In his speech, the chief thanked the guests.
S18.230	to be silent	स्तब्ध असणे, शांत असणे	st̪abd̪ʱ asaɳe, ɕaːn̪t̪  asaɳe		--
S18.240	the language	भाषा	bʱaːɕaː		--
S18.260	the word	शब्द	ɕabd̪		--
S18.280	the name	नाव	n̪aːv		What's your name?
S18.310	to ask(1)	प्रश्न विचारणे	praɕn̪a vitʃaːraɳe		Where is your mother?, he asked.
S18.320	to answer	उत्तर देणे	ut̪t̪ar d̪eɳe		I asked him where his mother was, but he didn't answer.
S18.330	to admit	कबुल करणे	kabul karaɳe		The suspect admitted he stole the car.
S18.340	to deny	नाकारणे	n̪aːkaːraɳe		She denied she was the thief.
S18.350	to ask(2)	विनंती, विचारणे	vin̪an̪t̪iː, vitʃaːraɳe		She asked for a glass of water.
S18.360	to promise	वचन देणे	vatʃan̪ d̪eɳe		--
S18.370	to refuse	नकार देणे, नाकारणे	n̪akaːr d̪eɳe, n̪aːkaːraɳe		--
S18.380	to forbid	मना करणे, मनाई	man̪aː karaɳe, man̪aːiː		--
S18.390	to scold	दरडावणे, रागावणे	d̪arɖavaɳe, raːgaːvaɳe		--
S18.410	to call(1)	फर्मान सोडणे	pʰarmaːn̪ soɖaɳe		The king called his ministers for a meeting.
S18.420	to call(2)	नामकरण 	n̪aːmakaraɳ		The parents decided to call their son David.
S18.430	to announce	जाहीर करणे, कळवणे	dʒaːhiːr karaɳe, kaɭavaɳe		--
S18.440	to threaten	धमकी देणे, धमकावणे	d̪ʱamakiː  d̪eɳe, d̪ʱamakavaɳe		--
S18.450	to boast	बढ़ाई मारणे	baɖʱaːiː maːraɳe		--
S18.510	to write	लिहीणे	lihiːɳe		--
S18.520	to read	वाचणे	vaːtʃan̪e		--
S18.560	the paper	कागद	kaːgad̪		She took a piece of paper and wrote down her name.
S18.570	the pen	टाक, लेखणी	ʈaːk, lekʰaɳiː		You must use a pen, not a pencil.
S18.610	the book	पुस्तक	pust̪ak		--
S18.670	the poet	कवी	kaviː		--
S18.710	the flute	बासरी	baːsariː		He plays the flute and she plays the violin.
S18.720	the drum	ढोल, पडघम	ɖʱol, paɖgʱam		Don't beat the drum so hard, it's too loud.
S18.730	the horn or trumpet	तुतारी	t̪ut̪aːriː		--
S18.740	the rattle	एक लाकडी वाद्य	ek laːkaɖiː vaːd̪ja		--
S18.99901	the fairy tale	परी कथा	pariː kat̪ʰaː		
S19.110	the country	देश	d̪eɕ		He has traveled to Japan, China, India, and many other countries.
S19.120	the native country	आपला देश	aːpalaː d̪eɕ		After the civil war ended, the refugees were able to return to their native country.
S19.150	the town	शहर	ɕahar		Farmers come into town to sell their produce.
S19.160	the village	गाव	gaːv		The farmers' fields are near their village.
S19.170	the boundary	सीमा, रेषा	siːmaː, reʂaː		The province boundary is also the border between the two countries.
S19.210	the people	लोक	lok		The president is unpopular, but the people adore his daughter.
S19.230	the clan	कूळ, वंश	kuːɭ, van̪ɕ		The entire clan lives in one large house.
S19.240	the chieftain	सरदार	sarad̪aːr		--
S19.250	the walking stick	चालण्यासाठीची काठी	tʃaːlaɳjaːsaːʈʰiːtʃiː kaːʈʰiː		--
S19.310	to rule or govern	राज्य करणे	raːdʒja karaɳe		The president ruled the country for 25 years.
S19.320	the king	राजा	raːdʒaː		King David
S19.330	the queen	राणी	raːɳiː		Queen Elizabeth
S19.360	the noble	उमदा, थोर	umad̪aː, t̪ʰor		Nobles are exempt from paying taxes.
S19.370	the citizen	नागरिक, रहिवासी	n̪agariːk, rahivaːsiː		a citizen of Germany
S19.410	the master	शिक्षक, मालक, धनी	ɕikɕak, maːlak, d̪ʱan̪iː		--
S19.420	the slave	गुलाम	gulaːm		--
S19.430	the servant	नोकर	n̪okar		--
S19.440	the freeman	स्वतंत्र असलेली व्यक्ती	svat̪an̪tra asaleliː vjakat̪iː		His mother was a slave, but his father was a freeman.
S19.4450	to liberate	मुक्त करणे	mukt̪ karaɳe		King Rama V liberated the slaves in Siam.
S19.450	to command or order	हुकुम सोडणे, देणे	hukum soɖaɳe, d̪eɳe		The officer commanded them to line up against the wall.
S19.460	to obey	पालन करणे	paːlan̪ karaɳe		Soldiers are expected to obey their superiors.
S19.470	to permit	परवानगी देणे	paravaːn̪giː d̪eɳe 		I am afraid I cannot permit my daughter to marry you.
S19.510	the friend	मित्र, सखा, सोबती	mitra, sakʰaː, sobat̪iː		--
S19.520	the enemy	शत्रू	ɕatruː		--
S19.540	the neighbour	शेजारी	ɕedʒaːriː 		It's hard to sleep because the neighbors are noisy.
S19.550	the stranger	अपरिचित, अनोळखी	aparitʃit̪, an̪oɭakʰiː		She's not afraid of strangers.
S19.560	the guest	पाहुणा	paːhuɳaː		--
S19.5650	to invite	निमंत्रण देणे	n̪iman̪traɳ d̪eɳe 		We invited our neighbors to our place for dinner.
S19.570	the host	यजमान	jadʒamaːn̪		The host offered his guests some wine.
S19.580	to help	मदत करणे	mad̪at̪  karaɳe		--
S19.590	to prevent	प्रतिबंध करणे	prat̪iban̪d̪ʱ karaɳe		The police prevented the demonstrators from entering the building.
S19.610	the custom	चाली, रूढी	tʃaːliː, ruɖʱiː		--
S19.620	the quarrel	भांडण	bʱaːn̪ɖaɳ		We have a quarrel with the neighbors over their noise.
S19.630	the plot	जमिनीचा लहान तुकडा	dʒamin̪iːtʃaː lahaːn̪ t̪ukaɖaː		There was a plot to kill the queen.
S19.650	to meet	भेटणे	bʱeʈaɳe		We agreed to meet in front of the theatre.
S19.720	the prostitute	वेश्या	veɕjaː		--
S19.99902	Australia	ऑस्ट्रेलिया	aosʈrelijaː		
S19.99903	China	चीन	tʃiːn̪		
S19.99904	Egypt	ईजिप्त	iːdʒipt̪		
S19.99906	Greece	ग्रीस	griːs		
S19.99907	India	भारत	bʱaːrat̪		
S19.99908	Madagascar	मादागस्कर	maːd̪aːgaskar		
S19.99910	Sir	साहेब, सर	saːheb, sar		
S19.99911	Spain	स्पेन	spen̪		
S19.99913	the Brazilian	ब्राझील देशाचा रहिवासी	braːdʒʱiːl d̪eɕaːtʃaː rahivaːsiː		
S19.99914	the certificate	प्रमाणपत्र, दाखला	pramaːɳapat̪ra, d̪aːkʰalaː		
S19.99915	the Chinese person	चिनी माणूस	tʃin̪iː maːɳuːs		
S19.99917	the European	युरोपियन माणूस	juropijan̪ maːɳuːs		
S19.99922	the French person	फ्रेंच माणूस	pʰren̪tʃ maːɳuːs		
S19.99925	the hockey	हॉकी	hokiː		
S19.99930	the policeman	पोलीस	poliːs		
S19.99931	the power	अधिकार, शक्ति, जोर	ad̪ʱikaːr, ɕakt̪i, dʒor		
S19.99935	the sport	खेळ	kʰeɭ		
S19.99936	the student	विद्यार्थी	vid̪jaːrt̪ʰiː		
S20.110	to fight	लढणे 	laɖʱaɳe		The two tribes have been fighting for weeks.
S20.130	the war or battle	युद्ध	jud̪d̪ʱa		--
S20.140	the peace	शांतता	ɕaːn̪t̪at̪aː		--
S20.150	the army	सैन्य, फौज	sɛn̪ja, pʰɔdʒ		The Roman army conquered Jerusalem.
S20.170	the soldier	सैनिक	sɛn̪ik		--
S20.210	the weapons	शस्त्र	ɕastra		--
S20.220	the club	दंडा	d̪an̪ɖaː		--
S20.222	the battle-axe	युद्धाची तलवार	jud̪d̪ʱaːtʃiː t̪alavaːr		--
S20.230	the sling	गोफण	gopʰaɳ		--
S20.240	the bow	धनुष्य	d̪ʱan̪uʂja		--
S20.250	the arrow	खाण	kʰaːɳ		--
S20.260	the spear	भाला 	bʱaːlaː		--
S20.270	the sword	तलवार	t̪alavaːr		--
S20.280	the gun	बंदुक	ban̪d̪uk		She shot the thief with a gun.
S20.310	the armour	चिलखत	tʃilakʰat̪		The knight wore a shining armor.
S20.330	the helmet	शिरस्त्राण	ɕirastraːɳ		Put on your helmet when you ride a motorcycle.
S20.340	the shield	ढाल	ɖʱaːl		He held up his shield to protect his head from the attack.
S20.350	the fortress	कोट, किल्ला	koʈ, killaː		--
S20.360	the tower	बुरूज, मनोरा	buruːdʒ, man̪oraː		From the tower you can see the entire town.
S20.410	the victory	विजय,यश	vidʒaj, jaɕ		--
S20.420	the defeat	पराभूत करणे	paraːbʱuːt̪ karaɳe		--
S20.430	the attack	हल्ला करणे	hallaː karaɳe		--
S20.440	to defend	रक्षण करणे 	rakɕaɳ karaɳe		He defended himself but the robber took his wallet.
S20.450	to retreat	माघार घेणे	maːgʱaːr gʱeɳe		--
S20.460	to surrender	शरण जाणे	ɕaraɳ dʒaːɳe		--
S20.470	the captive or prisoner	कैदी	kɛd̪iː		--
S20.471	the guard	रक्षक	rakɕak		I wanted to go in but the guard wouldn't let me.
S20.480	the booty	लूट	luːʈ		--
S20.490	the ambush	दबा धरणे	d̪abaː d̪ʱaraɳe		--
S20.510	the fisherman	कोळी	koɭiː		--
S20.520	the fishhook	गळ	gaɭ		--
S20.530	the fishing line	गळ	gaɭ		--
S20.540	the fishnet	जाळे	dʒaːɭe		--
S20.550	the fish trap	सापळl	saːpaɭː		--
S20.560	the bait	प्रलोभन	pralobʱan̪		Worms are used as bait.
S20.610	to hunt	शिकार करणे	ɕikaːr karaɳe		--
S20.620	to shoot	वार करणे	vaːr karaɳe		She shot the intruder with her gun.
S20.630	to miss	नेम चुकणे	n̪em tʃukaɳe		He shot at the bird but missed it.
S20.640	the trap	जाळे, डावपेच	dʒaːɭe, ɖaːvapetʃ		The hunter lay a trap for the bear.
S20.650	to trap	पकडणे	pakaɖaɳe		The hunter trapped a fox.
S20.99903	the force	शक्ती, जोर	ɕakt̪iː, dʒor		
S21.110	the law	कायदा	kaːjad̪aː		There ought to be a law against cutting down trees.
S21.150	the court	न्यायालय	n̪jaːjaːlaj		--
S21.160	to adjudicate	निकाल देणे	n̪ikaːl  d̪eɳe		--
S21.170	the judgment	अभिप्राय	abʱipraj		--
S21.180	the judge	न्यायाधीश,परीक्षक	n̪jaːjaːd̪ʱiːɕ, pariːkɕak		--
S21.210	the plaintiff	वादी, फिर्यादी	vaːd̪iː, pʰirjaːd̪iː		--
S21.220	the defendant	प्रतिवादी	prat̪ivaːd̪iː		--
S21.230	the witness	साक्षी	saːkɕiː		--
S21.240	to swear	शपथ घेणे	ɕapat̪ʰ gʱeɳe		I swear to tell the truth.
S21.250	the oath	शपथ	ɕapat̪ʰ 		--
S21.310	to accuse	आरोप करणे	aːrop karaɳe		She accused him of stealing her purse.
S21.320	to condemn	धिक्कार करणे	d̪ʱikkaːr karaɳe		The judge condemned the defendant and sentenced him to two years in prison.
S21.330	to convict	दोषी ठरविणे	d̪oʂiː ʈʰaraviɳe		He was convicted and sentenced to life in prison.
S21.340	to acquit	आरोप मुक्त करणे	aːrop mukt̪ karaɳe		The defendant was acquitted of all charges.
S21.350	guilty	अपराधी, दोषी	aparad̪ʱiː d̪oʂiː		The judge found the defendant guilty.
S21.360	innocent	निरपराधी, निष्पाप	n̪iraparad̪ʱiː, n̪iʂpaːp		He was punished even though he was innocent.
S21.370	the penalty or punishment	शिक्षा, दंड, शासन	ɕikɕaː, d̪an̪ɖ , ɕaːsan̪		--
S21.380	the fine	दंड	d̪an̪ɖ		I had to pay a fine of $100 for speeding.
S21.390	the prison	तुरुंग	t̪uruŋg		--
S21.420	the murder	खून	kʰuːn̪		Murder is punished very severely.
