ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
2-444-274-3,esee1248,Ese Ejja,1759,e-nono,Phonemic,older brother,key19581964;wyma1962;shoemaker,,,
2-440-274-1,esee1248,Ese Ejja,1262,nono,Phonemic,brother,key19581964;wyma1962;shoemaker,,,
2-410-274-1,esee1248,Ese Ejja,1620,e-ɓakʷa,Phonemic,son,key19581964;wyma1962;shoemaker,,,
2-390-274-1,esee1248,Ese Ejja,426,yawe-xi,Phonemic,married woman,key19581964;wyma1962;shoemaker,,,
2-360-274-1,esee1248,Ese Ejja,1216,nae,Phonemic,mother,key19581964;wyma1962;shoemaker,,,
2-350-274-1,esee1248,Ese Ejja,1217,kaka,Phonemic,father,key19581964;wyma1962;shoemaker,The Sonene dialect is čii.,,
2-330-274-1,esee1248,Ese Ejja,203,xawanaki-,Phonemic,marry,key19581964;wyma1962;shoemaker,"Refers to the man; and the woman, respectively.",,
2-330-274-3,esee1248,Ese Ejja,203,xawiaki-,Phonemic,marry,key19581964;wyma1962;shoemaker,"Refers to the man; and the woman, respectively.",,
2-320-274-1,esee1248,Ese Ejja,1199,e-wanase,Phonemic,wife,key19581964;wyma1962;shoemaker,,,
2-320-274-3,esee1248,Ese Ejja,1199,činani,Phonemic,wife,key19581964;wyma1962;shoemaker,,,
2-310-274-1,esee1248,Ese Ejja,1200,e-yawe ~ e-yawi,Phonemic,husband,key19581964;wyma1962;shoemaker,,,
2-280-274-1,esee1248,Ese Ejja,1289,ešoʔi,Phonemic,"infant, baby",key19581964;wyma1962;shoemaker,,,
2-270-274-1,esee1248,Ese Ejja,1304,e-ɓakʷa,Phonemic,child,key19581964;wyma1962;shoemaker,,,
2-270-274-3,esee1248,Ese Ejja,1304,e-šoʔinee,Phonemic,child,key19581964;wyma1962;shoemaker,,,
2-261-274-1,esee1248,Ese Ejja,77,ešoʔipona,Phonemic,young woman (adolescent),key19581964;wyma1962;shoemaker,,,
2-260-274-1,esee1248,Ese Ejja,1646,e-šoʔi-pona,Phonemic,girl,key19581964;wyma1962;shoemaker,,,
2-251-274-1,esee1248,Ese Ejja,76,ešoʔi,Phonemic,young man (adolescent),key19581964;wyma1962;shoemaker,,,
2-251-274-3,esee1248,Ese Ejja,76,ošoʔi-yawe,Phonemic,young man (adolescent),key19581964;wyma1962;shoemaker,,,
2-250-274-1,esee1248,Ese Ejja,1366,e-šoʔi-dexa,Phonemic,boy,key19581964;wyma1962;shoemaker,,,
2-230-274-1,esee1248,Ese Ejja,1553,e-yawe,Phonemic,male,key19581964;wyma1962;shoemaker,,,
2-220-274-1,esee1248,Ese Ejja,962,e-pona,Phonemic,woman,key19581964;wyma1962;shoemaker,,,
2-220-274-3,esee1248,Ese Ejja,962,e-wanasia,Phonemic,woman,key19581964;wyma1962;shoemaker,,,
2-210-274-1,esee1248,Ese Ejja,1554,e-ɗexa,Phonemic,man (vs. woman),key19581964;wyma1962;shoemaker,,,
2-100-274-1,esee1248,Ese Ejja,683,-dexa,Phonemic,"person, human being",key19581964;wyma1962;shoemaker,Lit. 'man'; 'woman'.,,
2-100-274-3,esee1248,Ese Ejja,683,-pona,Phonemic,"person, human being",key19581964;wyma1962;shoemaker,Lit. 'man'; 'woman'.,,
1-890-274-1,esee1248,Ese Ejja,1188,kʷaki-powi,Phonemic,charcoal,key19581964;wyma1962;shoemaker,Lit. 'fire-dirty'.,,
1-890-274-3,esee1248,Ese Ejja,1188,koxašae,Phonemic,charcoal,key19581964;wyma1962;shoemaker,Lit. 'fire-dirty'.,,
1-880-274-1,esee1248,Ese Ejja,10,kʷa-ki,Phonemic,firewood,key19581964;wyma1962;shoemaker,,,
1-880-274-3,esee1248,Ese Ejja,10,eši,Phonemic,firewood,key19581964;wyma1962;shoemaker,,,
1-861-274-1,esee1248,Ese Ejja,127,čiyo-,Phonemic,extinguish,key19581964;wyma1962;shoemaker,,,
1-861-274-3,esee1248,Ese Ejja,127,kixoyo-,Phonemic,extinguish,key19581964;wyma1962;shoemaker,,,
1-861-274-5,esee1248,Ese Ejja,127,čiʔ-,Phonemic,extinguish,key19581964;wyma1962;shoemaker,,,
1-860-274-1,esee1248,Ese Ejja,737,hihi-,Phonemic,"light, kindle, ignite",key19581964;wyma1962;shoemaker,,,
1-860-274-3,esee1248,Ese Ejja,737,košo-,Phonemic,"light, kindle, ignite",key19581964;wyma1962;shoemaker,,,
1-860-274-5,esee1248,Ese Ejja,737,ɗeʔɗo-,Phonemic,"light, kindle, ignite",key19581964;wyma1962;shoemaker,,,
1-852-274-1,esee1248,Ese Ejja,1428,hihi-,Phonemic,burn (vb intrans),key19581964;wyma1962;shoemaker,,,
1-851-274-1,esee1248,Ese Ejja,141,kiyo-,Phonemic,burn (vb trans),key19581964;wyma1962;shoemaker,,,
1-841-274-1,esee1248,Ese Ejja,67,koxaša,Phonemic,embers,key19581964;wyma1962;shoemaker,,,
1-840-274-1,esee1248,Ese Ejja,646,kʷaki-maxo,Phonemic,ashes,key19581964;wyma1962;shoemaker,The ashes mixed with coca to chew is piiti.,,
1-840-274-3,esee1248,Ese Ejja,646,kʷaki-powi,Phonemic,ashes,key19581964;wyma1962;shoemaker,The ashes mixed with coca to chew is piiti.,,
1-830-274-1,esee1248,Ese Ejja,778,wičača,Phonemic,smoke (noun),key19581964;wyma1962;shoemaker,,,
1-810-274-1,esee1248,Ese Ejja,221,kʷa-ki,Phonemic,fire,key19581964;wyma1962;shoemaker,,,
1-780-274-1,esee1248,Ese Ejja,952,-še,Phonemic,weather,key19581964;wyma1962;shoemaker,'Cold season' is eenoše.,,
1-750-274-1,esee1248,Ese Ejja,658,ena,Phonemic,rain (noun),key19581964;wyma1962;shoemaker,,,
1-750-274-3,esee1248,Ese Ejja,658,pwehi ?,Phonemic,rain (noun),key19581964;wyma1962;shoemaker,,,
1-740-274-1,esee1248,Ese Ejja,249,wohaɓo,Phonemic,fog,key19581964;wyma1962;shoemaker,,,
1-720-274-1,esee1248,Ese Ejja,960,ɓeni,Phonemic,wind,key19581964;wyma1962;shoemaker,Fluctuates as meni. A 'souther' is eeno.,,
1-730-274-1,esee1248,Ese Ejja,1489,ɓo,Phonemic,cloud,key19581964;wyma1962;shoemaker,,,
1-730-274-3,esee1248,Ese Ejja,1489,-haʔa,Phonemic,cloud,key19581964;wyma1962;shoemaker,,,
1-640-274-1,esee1248,Ese Ejja,1977,mahametana,Phonemic,dew,key19581964;wyma1962;shoemaker,,,
1-640-274-3,esee1248,Ese Ejja,1977,eši'o,Phonemic,dew,key19581964;wyma1962;shoemaker,,,
1-630-274-1,esee1248,Ese Ejja,1388,e-šawa,Phonemic,"shade, shadow",key19581964;wyma1962;shoemaker,,,
1-630-274-3,esee1248,Ese Ejja,1388,e-axaɲa,Phonemic,"shade, shadow",key19581964;wyma1962;shoemaker,,,
1-620-274-1,esee1248,Ese Ejja,11,-apo,Phonemic,darkness,key19581964;wyma1962;shoemaker,,,
1-610-274-1,esee1248,Ese Ejja,630,heahaʔa-,Phonemic,light (noun),key19581964;wyma1962;shoemaker,,,
1-590-274-1,esee1248,Ese Ejja,1733,sihiani,Phonemic,rainbow,key19581964;wyma1962;shoemaker,,,
1-560-274-1,esee1248,Ese Ejja,1150,kʷehi ~ kʷehe,Phonemic,thunder,key19581964;wyma1962;shoemaker,,,
1-570-274-1,esee1248,Ese Ejja,2007,poxexi poa-nahe,Phonemic,lightning (as striking),key19581964;wyma1962;shoemaker,,,
1-550-274-1,esee1248,Ese Ejja,1654,poxexi,Phonemic,lightning,key19581964;wyma1962;shoemaker,,,
1-540-274-1,esee1248,Ese Ejja,1430,mahameta,Phonemic,star,key19581964;wyma1962;shoemaker,,,
1-530-274-1,esee1248,Ese Ejja,1313,ɓaʔi,Phonemic,moon,key19581964;wyma1962;shoemaker,Also means 'month'.,,
1-520-274-1,esee1248,Ese Ejja,1343,išeki ~ ešeki,Phonemic,sun,key19581964;wyma1962;shoemaker,,,
1-510-274-1,esee1248,Ese Ejja,1732,eya,Phonemic,sky,key19581964;wyma1962;shoemaker,,,
1-450-274-1,esee1248,Ese Ejja,6,meši weweaka-nahe,Phonemic,earthquake,key19581964;wyma1962;shoemaker,meši is 'earth'.,,
1-440-274-1,esee1248,Ese Ejja,2125,me(y)i,Phonemic,"stone, rock",key19581964;wyma1962;shoemaker,,,
1-440-274-3,esee1248,Ese Ejja,2125,emei,Phonemic,"stone, rock",key19581964;wyma1962;shoemaker,,,
1-420-274-1,esee1248,Ese Ejja,906,akʷi,Phonemic,tree (cf 08.600),key19581964;wyma1962;shoemaker,,,
1-410-274-1,esee1248,Ese Ejja,420,eɓio,Phonemic,"woods, forest",key19581964;wyma1962;shoemaker,,,
1-390-274-1,esee1248,Ese Ejja,943,ɓo'wa,Phonemic,waterfall,key19581964;wyma1962;shoemaker,,,
1-380-274-1,esee1248,Ese Ejja,1145,ačewi,Phonemic,swamp,key19581964;wyma1962;shoemaker,,,
1-380-274-3,esee1248,Ese Ejja,1145,čixoko,Phonemic,swamp,key19581964;wyma1962;shoemaker,,,
1-370-274-1,esee1248,Ese Ejja,2144,xani,Phonemic,"spring, well",key19581964;wyma1962;shoemaker,,,
1-370-274-3,esee1248,Ese Ejja,2144,čixoko,Phonemic,"spring, well",key19581964;wyma1962;shoemaker,,,
1-370-274-5,esee1248,Ese Ejja,2144,eteoxi,Phonemic,"spring, well",key19581964;wyma1962;shoemaker,,,
1-360-274-1,esee1248,Ese Ejja,666,ena,Phonemic,"river, stream, brook",key19581964;wyma1962;shoemaker,,,
1-360-274-3,esee1248,Ese Ejja,666,ena-oxo,Phonemic,"river, stream, brook",key19581964;wyma1962;shoemaker,,,
1-360-274-5,esee1248,Ese Ejja,666,kʷei,Phonemic,"river, stream, brook",key19581964;wyma1962;shoemaker,,,
1-350-274-1,esee1248,Ese Ejja,978,ena-šaho,Phonemic,wave,key19581964;wyma1962;shoemaker,,,
1-330-274-1,esee1248,Ese Ejja,624,ɓai,Phonemic,lake,key19581964;wyma1962;shoemaker,,,
1-324-274-1,esee1248,Ese Ejja,1768,e-wapa,Phonemic,foam,key19581964;wyma1962;shoemaker,,,
1-310-274-1,esee1248,Ese Ejja,948,ena,Phonemic,water,key19581964;wyma1962;shoemaker,,,
1-280-274-1,esee1248,Ese Ejja,1155,xani,Phonemic,cave,key19581964;wyma1962;shoemaker,,,
1-270-274-1,esee1248,Ese Ejja,113,ena-oxosawa,Phonemic,shore,key19581964;wyma1962;shoemaker,,,
1-270-274-3,esee1248,Ese Ejja,113,meši-hahi,Phonemic,shore,key19581964;wyma1962;shoemaker,,,
1-250-274-1,esee1248,Ese Ejja,622,nasi,Phonemic,island,key19581964;wyma1962;shoemaker,,,
1-250-274-3,esee1248,Ese Ejja,622,meši-nani,Phonemic,island,key19581964;wyma1962;shoemaker,,,
1-230-274-1,esee1248,Ese Ejja,652,haha-haha,Phonemic,"plain, field",key19581964;wyma1962;shoemaker,,,
1-222-274-1,esee1248,Ese Ejja,618,epawakiɓo,Phonemic,"cliff, precipice",key19581964;wyma1962;shoemaker,,,
1-222-274-3,esee1248,Ese Ejja,618,ekʷiwewi,Phonemic,"cliff, precipice",key19581964;wyma1962;shoemaker,,,
1-220-274-1,esee1248,Ese Ejja,2118,e(y)iyo,Phonemic,"mountain, hill",key19581964;wyma1962;shoemaker,,,
1-214-274-1,esee1248,Ese Ejja,640,wašapa,Phonemic,mud,key19581964;wyma1962;shoemaker,,,
1-214-274-3,esee1248,Ese Ejja,640,-wawa,Phonemic,mud,key19581964;wyma1962;shoemaker,,,
1-215-274-1,esee1248,Ese Ejja,671,meši-hahi,Phonemic,sand,key19581964;wyma1962;shoemaker,,,
1-213-274-1,esee1248,Ese Ejja,2,meši-hahi,Phonemic,dust,key19581964;wyma1962;shoemaker,,,
1-210-274-1,esee1248,Ese Ejja,626,meši,Phonemic,"earth, land",key19581964;wyma1962;shoemaker,,,
14-340-274-1,esee1248,Ese Ejja,1656,poxeama,Phonemic,never,key19581964;wyma1962;shoemaker,,,
14-350-274-1,esee1248,Ese Ejja,204,oʔoya,Phonemic,again,key19581964;wyma1962;shoemaker,,,
14-410-274-1,esee1248,Ese Ejja,1225,epoxa,Phonemic,day,key19581964;wyma1962;shoemaker,,,
14-420-274-1,esee1248,Ese Ejja,1233,mekaxe,Phonemic,night,key19581964;wyma1962;shoemaker,'Midnight' is mekašono.,,
14-430-274-1,esee1248,Ese Ejja,729,xapoxaki-,Phonemic,dawn,key19581964;wyma1962;shoemaker,,,
14-440-274-1,esee1248,Ese Ejja,1339,mekaxe-awanee,Phonemic,morning,key19581964;wyma1962;shoemaker,,,
14-450-274-1,esee1248,Ese Ejja,12,ešeki ɓeakoxaxa,Phonemic,"noon, midday",key19581964;wyma1962;shoemaker,,,
14-451-274-1,esee1248,Ese Ejja,1807,si'ɲa,Phonemic,afternoon,key19581964;wyma1962;shoemaker,,,
14-451-274-3,esee1248,Ese Ejja,1807,sine-kʷa,Phonemic,afternoon,key19581964;wyma1962;shoemaker,,,
14-460-274-1,esee1248,Ese Ejja,1629,siɲa,Phonemic,evening,key19581964;wyma1962;shoemaker,,,
14-470-274-1,esee1248,Ese Ejja,1283,epoxa,Phonemic,today,key19581964;wyma1962;shoemaker,,,
14-480-274-1,esee1248,Ese Ejja,1329,mekawaxe,Phonemic,tomorrow,key19581964;wyma1962;shoemaker,Also means 'yesterday'.,,
14-490-274-1,esee1248,Ese Ejja,1174,mekawaxe,Phonemic,yesterday,key19581964;wyma1962;shoemaker,Also means 'tomorrow'. Also omamekaxe.,,
14-530-274-1,esee1248,Ese Ejja,1323,ešeki-ɓaxi,Phonemic,"clock, timepiece",key19581964;wyma1962;shoemaker,,,
14-710-274-1,esee1248,Ese Ejja,1370,ɓaʔi,Phonemic,month,key19581964;wyma1962;shoemaker,Also means 'moon'.,,
14-730-274-1,esee1248,Ese Ejja,1226,kʷiao-še,Phonemic,year,key19581964;wyma1962;shoemaker,The former means 'time of the turtle'.,,
14-730-274-3,esee1248,Ese Ejja,1226,ešeki-aha,Phonemic,year,key19581964;wyma1962;shoemaker,The former means 'time of the turtle'.,,
14-740-274-1,esee1248,Ese Ejja,1471,eenoše,Phonemic,winter,key19581964;wyma1962;shoemaker,Means 'cold seaon'.,,
15-210-274-1,esee1248,Ese Ejja,1587,šiye-,Phonemic,smell (vb intrans),key19581964;wyma1962;shoemaker,,,
15-210-274-3,esee1248,Ese Ejja,1587,šiye-ʔaxa-,Phonemic,smell (vb intrans),key19581964;wyma1962;shoemaker,,,
15-250-274-1,esee1248,Ese Ejja,376,-šiye,Phonemic,"fragrant, good smelling",key19581964;wyma1962;shoemaker,,,
15-260-274-1,esee1248,Ese Ejja,42,-šiye,Phonemic,"stinking, bad smelling",key19581964;wyma1962;shoemaker,,,
15-310-274-1,esee1248,Ese Ejja,21,ɓotiɓa-nahe,Phonemic,taste,key19581964;wyma1962;shoemaker,,,
15-350-274-1,esee1248,Ese Ejja,717,-ɓikia,Phonemic,sweet,key19581964;wyma1962;shoemaker,,,
15-360-274-1,esee1248,Ese Ejja,1091,kea-sese,Phonemic,salty,key19581964;wyma1962;shoemaker,,,
15-370-274-1,esee1248,Ese Ejja,887,-pase,Phonemic,bitter,key19581964;wyma1962;shoemaker,,,
15-380-274-1,esee1248,Ese Ejja,1906,-sese,Phonemic,"acid, sour",key19581964;wyma1962;shoemaker,,,
15-420-274-1,esee1248,Ese Ejja,1608,šaxaʔaxa-nahe,Phonemic,listen,key19581964;wyma1962;shoemaker,,,
15-510-274-1,esee1248,Ese Ejja,1409,ɓa-nahe,Phonemic,see,key19581964;wyma1962;shoemaker,,,
15-520-274-1,esee1248,Ese Ejja,1819,ɓa-,Phonemic,"look, look at",key19581964;wyma1962;shoemaker,Also means 'know'.,,
15-550-274-1,esee1248,Ese Ejja,1039,ɓa-mee-,Phonemic,show,key19581964;wyma1962;shoemaker,,,
15-560-274-1,esee1248,Ese Ejja,708,hihi-nahe,Phonemic,shine,key19581964;wyma1962;shoemaker,,,
15-570-274-1,esee1248,Ese Ejja,679,-haʔa,Phonemic,bright,key19581964;wyma1962;shoemaker,,,
15-610-274-1,esee1248,Ese Ejja,1613,woʔo-woʔo,Phonemic,color,key19581964;wyma1962;shoemaker,,,
15-640-274-1,esee1248,Ese Ejja,1335,-oše,Phonemic,white,key19581964;wyma1962;shoemaker,,,
15-650-274-1,esee1248,Ese Ejja,163,-tewe,Phonemic,black,key19581964;wyma1962;shoemaker,,,
15-660-274-1,esee1248,Ese Ejja,156,-woʔo,Phonemic,red,key19581964;wyma1962;shoemaker,Really red is -woʔo-woʔo.,,
15-670-274-1,esee1248,Ese Ejja,837,e-tawa,Phonemic,blue,key19581964;wyma1962;shoemaker,,,
15-680-274-1,esee1248,Ese Ejja,1425,e-tawa,Phonemic,green,key19581964;wyma1962;shoemaker,,,
15-690-274-1,esee1248,Ese Ejja,1424,-hawa,Phonemic,yellow,key19581964;wyma1962;shoemaker,Also means 'ripe'.,,
15-710-274-1,esee1248,Ese Ejja,1892,napa-,Phonemic,touch,key19581964;wyma1962;shoemaker,,,
15-720-274-1,esee1248,Ese Ejja,1079,miši-,Phonemic,feel,key19581964;wyma1962;shoemaker,,,
15-740-274-1,esee1248,Ese Ejja,1884,-kaʔa,Phonemic,hard,key19581964;wyma1962;shoemaker,,,
15-740-274-3,esee1248,Ese Ejja,1884,kaxae,Phonemic,hard,key19581964;wyma1962;shoemaker,,,
15-750-274-1,esee1248,Ese Ejja,1856,-'po,Phonemic,soft,key19581964;wyma1962;shoemaker,,,
15-750-274-3,esee1248,Ese Ejja,1856,-tona,Phonemic,soft,key19581964;wyma1962;shoemaker,,,
15-750-274-5,esee1248,Ese Ejja,1856,-šaho,Phonemic,soft,key19581964;wyma1962;shoemaker,,,
15-760-274-1,esee1248,Ese Ejja,1923,-šaʔa,Phonemic,rough,key19581964;wyma1962;shoemaker,,,
15-780-274-1,esee1248,Ese Ejja,1396,-šexi,Phonemic,sharp,key19581964;wyma1962;shoemaker,,,
15-780-274-3,esee1248,Ese Ejja,1396,išio-,Phonemic,sharp,key19581964;wyma1962;shoemaker,,,
15-810-274-1,esee1248,Ese Ejja,1210,-ɓikia,Phonemic,heavy,key19581964;wyma1962;shoemaker,,,
15-820-274-1,esee1248,Ese Ejja,1052,-peha,Phonemic,light (in weight),key19581964;wyma1962;shoemaker,,,
15-830-274-1,esee1248,Ese Ejja,1726,-čoe,Phonemic,"wet, damp",key19581964;wyma1962;shoemaker,Verbal form is šepa-.,,
15-830-274-3,esee1248,Ese Ejja,1726,-nahaxi,Phonemic,"wet, damp",key19581964;wyma1962;shoemaker,Verbal form is šepa-.,,
15-840-274-1,esee1248,Ese Ejja,1398,eho'kaʔ,Phonemic,dry,key19581964;wyma1962;shoemaker,,,
15-850-274-1,esee1248,Ese Ejja,1286,-kiyo,Phonemic,hot,key19581964;wyma1962;shoemaker,,,
15-860-274-1,esee1248,Ese Ejja,1287,-ɓoe,Phonemic,cold,key19581964;wyma1962;shoemaker,Also -'we; -pwe; -ʔwoʔ.,,
15-860-274-3,esee1248,Ese Ejja,1287,eeno,Phonemic,cold,key19581964;wyma1962;shoemaker,Also -'we; -pwe; -ʔwoʔ.,,
15-870-274-1,esee1248,Ese Ejja,704,-kixene,Phonemic,clean,key19581964;wyma1962;shoemaker,Also weha-; -wio.,,
15-870-274-3,esee1248,Ese Ejja,704,eweɗe,Phonemic,clean,key19581964;wyma1962;shoemaker,Also weha-; -wio.,,
15-870-274-5,esee1248,Ese Ejja,704,kʷi-,Phonemic,clean,key19581964;wyma1962;shoemaker,Also weha-; -wio.,,
15-880-274-1,esee1248,Ese Ejja,1230,-hewi,Phonemic,"dirty, soiled",key19581964;wyma1962;shoemaker,Also -sewi.,,
15-880-274-3,esee1248,Ese Ejja,1230,-šexe,Phonemic,"dirty, soiled",key19581964;wyma1962;shoemaker,Also -sewi.,,
15-890-274-1,esee1248,Ese Ejja,380,eiɲašiwi-nahe,Phonemic,wrinkled,key19581964;wyma1962;shoemaker,,,
16-110-274-1,esee1248,Ese Ejja,53,inine- (?),Phonemic,"soul, spirit",key19581964;wyma1962;shoemaker,Also e-ɗoxošawa.,,
16-110-274-3,esee1248,Ese Ejja,53,e-kʷikia,Phonemic,"soul, spirit",key19581964;wyma1962;shoemaker,Also e-ɗoxošawa.,,
16-230-274-1,esee1248,Ese Ejja,1495,-soaše,Phonemic,"joyful, glad, happy",key19581964;wyma1962;shoemaker,,,
16-230-274-3,esee1248,Ese Ejja,1495,ɓiwi-,Phonemic,"joyful, glad, happy",key19581964;wyma1962;shoemaker,,,
16-250-274-1,esee1248,Ese Ejja,1355,soa-,Phonemic,laugh,key19581964;wyma1962;shoemaker,,,
16-260-274-1,esee1248,Ese Ejja,1413,keɓanee poa-,Phonemic,play,key19581964;wyma1962;shoemaker,,,
16-260-274-3,esee1248,Ese Ejja,1413,xaɓekaiki-,Phonemic,play,key19581964;wyma1962;shoemaker,,,
16-270-274-1,esee1248,Ese Ejja,923,kea-hai poa-nahe,Phonemic,love,key19581964;wyma1962;shoemaker,,,
16-290-274-1,esee1248,Ese Ejja,578,naɓatoxo-,Phonemic,kiss,key19581964;wyma1962;shoemaker,,,
16-300-274-1,esee1248,Ese Ejja,928,xawoxeki-nahe,Phonemic,embrace,key19581964;wyma1962;shoemaker,,,
16-300-274-3,esee1248,Ese Ejja,928,mapa-nahe,Phonemic,embrace,key19581964;wyma1962;shoemaker,,,
16-310-274-1,esee1248,Ese Ejja,1783,nee-,Phonemic,pain,key19581964;wyma1962;shoemaker,,,
16-320-274-1,esee1248,Ese Ejja,1668,-yeno,Phonemic,"grief, sorrow, sadness",key19581964;wyma1962;shoemaker,,,
16-370-274-1,esee1248,Ese Ejja,1839,pa-,Phonemic,"cry, weep",key19581964;wyma1962;shoemaker,,,
16-380-274-1,esee1248,Ese Ejja,1651,e-ko-xa'na,Phonemic,tear (noun),key19581964;wyma1962;shoemaker,,,
16-410-274-1,esee1248,Ese Ejja,1607,ɓo'tiama poa-nahe,Phonemic,hate,key19581964;wyma1962;shoemaker,,,
16-420-274-1,esee1248,Ese Ejja,82,kene-kene-,Phonemic,anger,key19581964;wyma1962;shoemaker,,,
16-440-274-1,esee1248,Ese Ejja,40,-i'ya,Phonemic,"envy, jealousy",key19581964;wyma1962;shoemaker,Also -ʔea.,,
16-450-274-1,esee1248,Ese Ejja,1776,-ɓičo,Phonemic,shame (noun),key19581964;wyma1962;shoemaker,,,
16-530-274-1,esee1248,Ese Ejja,781,-mete,Phonemic,"fear, fright",key19581964;wyma1962;shoemaker,Also yaxa.,,
16-530-274-3,esee1248,Ese Ejja,781,-ʔaxa,Phonemic,"fear, fright",key19581964;wyma1962;shoemaker,Also yaxa.,,
16-620-274-1,esee1248,Ese Ejja,1784,-sa,Phonemic,"desire, want",key19581964;wyma1962;shoemaker,,,
16-620-274-3,esee1248,Ese Ejja,1784,-ɓoti,Phonemic,"desire, want",key19581964;wyma1962;shoemaker,,,
16-620-274-5,esee1248,Ese Ejja,1784,keahai,Phonemic,"desire, want",key19581964;wyma1962;shoemaker,,,
16-620-274-7,esee1248,Ese Ejja,1784,kia-haiɓo,Phonemic,"desire, want",key19581964;wyma1962;shoemaker,,,
16-622-274-1,esee1248,Ese Ejja,1750,mepe-nahe,Phonemic,choose,key19581964;wyma1962;shoemaker,,,
16-660-274-1,esee1248,Ese Ejja,1657,eʔe nee,Phonemic,true,key19581964;wyma1962;shoemaker,,,
16-660-274-3,esee1248,Ese Ejja,1657,eʔe hohinee,Phonemic,true,key19581964;wyma1962;shoemaker,,,
16-670-274-1,esee1248,Ese Ejja,601,siaxe,Phonemic,"lie, tell lies",key19581964;wyma1962;shoemaker,,,
16-710-274-1,esee1248,Ese Ejja,1035,-ɓame,Phonemic,good,key19581964;wyma1962;shoemaker,,,
16-710-274-3,esee1248,Ese Ejja,1035,hayaya,Phonemic,good,key19581964;wyma1962;shoemaker,,,
16-710-274-5,esee1248,Ese Ejja,1035,-kixene,Phonemic,good,key19581964;wyma1962;shoemaker,,,
16-720-274-1,esee1248,Ese Ejja,1292,kea-mase,Phonemic,bad,key19581964;wyma1962;shoemaker,,,
16-720-274-3,esee1248,Ese Ejja,1292,kea-šoʔitai,Phonemic,bad,key19581964;wyma1962;shoemaker,,,
16-770-274-1,esee1248,Ese Ejja,1293,aho-ka-,Phonemic,"mistake, error",key19581964;wyma1962;shoemaker,,,
16-790-274-1,esee1248,Ese Ejja,1687,ɓiwea-ɓiwea-ki-nahe,Phonemic,praise,key19581964;wyma1962;shoemaker,,,
16-810-274-1,esee1248,Ese Ejja,1427,-ɓame,Phonemic,beautiful,key19581964;wyma1962;shoemaker,,,
16-810-274-3,esee1248,Ese Ejja,1427,-heɓo,Phonemic,beautiful,key19581964;wyma1962;shoemaker,,,
16-820-274-1,esee1248,Ese Ejja,1548,-taʔi,Phonemic,ugly,key19581964;wyma1962;shoemaker,,,
16-820-274-3,esee1248,Ese Ejja,1548,kʷaʔama,Phonemic,ugly,key19581964;wyma1962;shoemaker,,,
17-130-274-1,esee1248,Ese Ejja,1415,xašawaɓaki-,Phonemic,think (= reflect),key19581964;wyma1962;shoemaker,,,
17-130-274-3,esee1248,Ese Ejja,1415,šawaɓaɲaki-,Phonemic,think (= reflect),key19581964;wyma1962;shoemaker,,,
17-140-274-1,esee1248,Ese Ejja,1513,eʔenee poa-nahe,Phonemic,think (= be of the opinion),key19581964;wyma1962;shoemaker,,,
17-150-274-1,esee1248,Ese Ejja,1890,eʔenee poa-nahe,Phonemic,believe,key19581964;wyma1962;shoemaker,,,
17-170-274-1,esee1248,Ese Ejja,1410,ɓa-nahe,Phonemic,know,key19581964;wyma1962;shoemaker,Also means 'see'.,,
17-171-274-1,esee1248,Ese Ejja,1932,šawaɓaki-nahe,Phonemic,guess,key19581964;wyma1962;shoemaker,,,
17-180-274-1,esee1248,Ese Ejja,1521,haiyoxa,Phonemic,seem,key19581964;wyma1962;shoemaker,,,
17-240-274-1,esee1248,Ese Ejja,504,xašaxaaxaki-nahe,Phonemic,learn,key19581964;wyma1962;shoemaker,,,
17-250-274-1,esee1248,Ese Ejja,709,sowiwowi-,Phonemic,teach,key19581964;wyma1962;shoemaker,,,
17-260-274-1,esee1248,Ese Ejja,753,iya,Phonemic,pupil,key19581964;wyma1962;shoemaker,,,
17-270-274-1,esee1248,Ese Ejja,1038,e-sowiwowi-xi,Phonemic,teacher,key19581964;wyma1962;shoemaker,,,
17-310-274-1,esee1248,Ese Ejja,707,niɲeɓa-,Phonemic,remember,key19581964;wyma1962;shoemaker,,,
17-320-274-1,esee1248,Ese Ejja,1523,pahea-,Phonemic,forget,key19581964;wyma1962;shoemaker,,,
17-340-274-1,esee1248,Ese Ejja,989,-tawa,Phonemic,"clear, plain",key19581964;wyma1962;shoemaker,,,
17-460-274-1,esee1248,Ese Ejja,686,kamahaʔama,Phonemic,easy,key19581964;wyma1962;shoemaker,,,
17-470-274-1,esee1248,Ese Ejja,584,-kamaha,Phonemic,difficult,key19581964;wyma1962;shoemaker,,,
17-530-274-1,esee1248,Ese Ejja,1459,-ho,Phonemic,if,key19581964;wyma1962;shoemaker,,,
17-550-274-1,esee1248,Ese Ejja,1268,eʔe,Phonemic,"yes, affirmative",key19581964;wyma1962;shoemaker,,,
17-560-274-1,esee1248,Ese Ejja,1269,-ama,Phonemic,"no, negative",key19581964;wyma1962;shoemaker,Also čoxa; čaha; -axa; -xima; poxe-ama.,,
17-610-274-1,esee1248,Ese Ejja,1239,yaxa,Phonemic,how?,key19581964;wyma1962;shoemaker,,,
